isogroupTR98624_c0_g1	Glycogen phosphorylase, muscle form OS=Ovis aries OX=9940 GN=PYGM PE=2 SV=3 E(blastx)=4e-08
isogroupTR384262_c0_g1	Chitinase 3 OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=CHT3 PE=1 SV=2 E(blastx)=1e-46
isogroupTR96373_c8_g3	Probable RNA-directed DNA polymerase from transposon X-element OS=Drosophila melanogaster OX=7227 GN=X-element\ORF2 PE=3 SV=1 E(blastx)=2e-13
isogroupTR22317_c0_g1	60S ribosomal protein L14 OS=Lumbricus rubellus OX=35632 GN=RPL14 PE=3 SV=1 E(blastx)=7e-40
isogroupTR394189_c0_g1	Struthiocalcin-2 OS=Struthio camelus OX=8801 PE=1 SV=1 E(blastx)=3e-05
isogroupTR168390_c0_g1	E3 ubiquitin-protein ligase TRIM31 OS=Homo sapiens OX=9606 GN=TRIM31 PE=1 SV=2 E(blastx)=2e-10
isogroupTR164206_c0_g1	Sperm receptor for egg jelly OS=Strongylocentrotus purpuratus OX=7668 GN=REJ PE=1 SV=1 E(blastx)=4e-15
isogroupTR386942_c0_g1	Mitogen-activated protein kinase kinase kinase OS=Drosophila melanogaster OX=7227 GN=slpr PE=1 SV=1 E(blastx)=8e-05
isogroupTR110747_c6_g3	Neuroglobin OS=Mus musculus OX=10090 GN=Ngb PE=1 SV=1 E(blastx)=4e-15
isogroupTR154610_c10_g6	Zinc finger protein 878 OS=Homo sapiens OX=9606 GN=ZNF878 PE=3 SV=2 E(blastx)=2e-31
isogroupTR135752_c6_g1	WASH complex subunit 4 OS=Dictyostelium discoideum OX=44689 GN=washc4 PE=1 SV=1 E(blastx)=1e-158
isogroupTR80766_c0_g2	Methylmalonic aciduria type A homolog, mitochondrial OS=Mus musculus OX=10090 GN=Mmaa PE=1 SV=1 E(blastx)=5e-61
isogroupTR105588_c15_g1	Secreted frizzled-related protein 4 OS=Rattus norvegicus OX=10116 GN=Sfrp4 PE=2 SV=2 E(blastx)=3e-06
isogroupTR409584_c1_g1	Tetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4 E(blastx)=1e-19
isogroupTR135091_c0_g1	Protein turtle homolog B OS=Mus musculus OX=10090 GN=Igsf9b PE=1 SV=1 E(blastx)=3e-21
isogroupTR147461_c0_g2	Ubiquitin-60S ribosomal protein L40 OS=Acanthamoeba castellanii OX=5755 PE=2 SV=2 E(blastx)=7e-16
isogroupTR112695_c2_g1	Adhesion G-protein coupled receptor D1 OS=Homo sapiens OX=9606 GN=ADGRD1 PE=1 SV=1 E(blastx)=6e-43
isogroupTR113688_c5_g1	Sodium-dependent neutral amino acid transporter B(0)AT1 OS=Pongo abelii OX=9601 GN=SLC6A19 PE=2 SV=1 E(blastx)=3e-81
isogroupTR375729_c1_g1	Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3 E(blastx)=6e-17
isogroupTR121309_c0_g1	Sacsin OS=Homo sapiens OX=9606 GN=SACS PE=1 SV=2 E(blastx)=1e-41
isogroupTR134272_c11_g2	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 OS=Nematostella vectensis OX=45351 GN=dph2 PE=3 SV=1 E(blastx)=1e-95
isogroupTR400861_c0_g1	Dual specificity protein kinase shkB OS=Dictyostelium discoideum OX=44689 GN=shkB PE=3 SV=1 E(blastx)=3e-07
isogroupTR106931_c0_g5	Heme-binding protein 2 OS=Homo sapiens OX=9606 GN=HEBP2 PE=1 SV=1 E(blastx)=4e-30
isogroupTR126326_c3_g1	Myosin heavy chain, muscle OS=Drosophila melanogaster OX=7227 GN=Mhc PE=1 SV=4 E(blastx)=9e-96
isogroupTR155117_c0_g1	Cartilage matrix protein OS=Homo sapiens OX=9606 GN=MATN1 PE=1 SV=1 E(blastx)=2e-41
isogroupTR42048_c0_g1	Multidrug resistance-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Abcc1 PE=1 SV=2 E(blastx)=8e-29
isogroupTR380593_c0_g1	Uridine 5'-monophosphate synthase OS=Pongo abelii OX=9601 GN=UMPS PE=2 SV=1 E(blastx)=7e-28
isogroupTR151825_c0_g2	Zinc finger protein GIS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GIS2 PE=1 SV=1 E(blastx)=2e-23
isogroupTR156349_c5_g1	U6 snRNA-associated Sm-like protein LSm7 OS=Mus musculus OX=10090 GN=Lsm7 PE=1 SV=1 E(blastx)=4e-45
isogroupTR121937_c5_g2	Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A OS=Rattus norvegicus OX=10116 GN=Mgat5 PE=1 SV=1 E(blastx)=1e-52
isogroupTR143941_c6_g1	Peroxidasin-like protein OS=Homo sapiens OX=9606 GN=PXDNL PE=1 SV=3 E(blastx)=6e-34
isogroupTR274024_c0_g1	DNA damage-regulated autophagy modulator protein 2 OS=Bos taurus OX=9913 GN=DRAM2 PE=2 SV=1 E(blastx)=6e-12
isogroupTR167723_c0_g2	Histamine N-methyltransferase B OS=Xenopus laevis OX=8355 GN=hnmt-b PE=2 SV=1 E(blastx)=2e-24
isogroupTR118545_c0_g2	Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Sus scrofa OX=9823 GN=UCHL5 PE=2 SV=1 E(blastx)=4e-05
isogroupTR138840_c2_g1	ATP-dependent DNA helicase PIF1 OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=pif1 PE=3 SV=2 E(blastx)=3e-19
isogroupTR153815_c12_g1	Putative adenosylhomocysteinase 3 OS=Pongo abelii OX=9601 GN=AHCYL2 PE=2 SV=1 E(blastx)=2e-16
isogroupTR271310_c0_g2	Pro-Pol polyprotein OS=Human spumaretrovirus OX=11963 GN=pol PE=1 SV=2 E(blastx)=6e-06
isogroupTR339193_c0_g1	Nuclear protein 1 OS=Mus musculus OX=10090 GN=Nupr1 PE=1 SV=1 E(blastx)=3e-07
isogroupTR114664_c7_g6	Protein phosphatase 1 regulatory subunit 27 OS=Homo sapiens OX=9606 GN=PPP1R27 PE=1 SV=1 E(blastx)=4e-07
isogroupTR385840_c0_g1	5-hydroxytryptamine receptor 6 OS=Pan troglodytes OX=9598 GN=HTR6 PE=2 SV=1 E(blastx)=4e-14
isogroupTR87602_c0_g2	Melanocyte-stimulating hormone receptor OS=Chaetodipus penicillatus OX=38672 GN=MC1R PE=3 SV=1 E(blastx)=3e-09
isogroupTR113505_c4_g1	B-box type zinc finger protein ncl-1 OS=Caenorhabditis elegans OX=6239 GN=ncl-1 PE=2 SV=1 E(blastx)=2e-19
isogroupTR121041_c3_g1	Rhombotin-1 OS=Bos taurus OX=9913 GN=LMO1 PE=2 SV=1 E(blastx)=7e-46
isogroupTR128958_c10_g1	Betaine--homocysteine S-methyltransferase 1 OS=Bos taurus OX=9913 GN=BHMT PE=2 SV=1 E(blastx)=1e-152
isogroupTR145316_c0_g1	Max-interacting protein 1 OS=Mus musculus OX=10090 GN=Mxi1 PE=1 SV=1 E(blastx)=7e-37
isogroupTR338536_c0_g1	mRNA export factor OS=Danio rerio OX=7955 GN=rae1 PE=2 SV=2 E(blastx)=6e-23
isogroupTR151680_c1_g2	Forkhead box protein P1 OS=Bos taurus OX=9913 GN=FOXP1 PE=2 SV=1 E(blastx)=4e-48
isogroupTR119161_c8_g9	Sterol regulatory element-binding protein cleavage-activating protein OS=Mus musculus OX=10090 GN=Scap PE=1 SV=1 E(blastx)=3e-138
isogroupTR453536_c0_g1	Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens OX=9606 GN=PTPRA PE=1 SV=3 E(blastx)=4e-05
isogroupTR158236_c0_g1	Neuropeptide FF receptor 2 OS=Mus musculus OX=10090 GN=Npffr2 PE=2 SV=2 E(blastx)=1e-26
isogroupTR159800_c0_g1	Large proline-rich protein bag6-A OS=Xenopus laevis OX=8355 GN=Bag6-a PE=2 SV=1 E(blastx)=2e-33
isogroupTR162636_c0_g1	Growth/differentiation factor 8 OS=Papio hamadryas OX=9557 GN=MSTN PE=2 SV=1 E(blastx)=2e-13
isogroupTR316918_c0_g1	Transmembrane protease serine 5 OS=Homo sapiens OX=9606 GN=TMPRSS5 PE=1 SV=2 E(blastx)=2e-28
isogroupTR229880_c0_g2	Probable RNA-directed DNA polymerase from transposon BS OS=Drosophila melanogaster OX=7227 GN=RTase PE=2 SV=1 E(blastx)=8e-13
isogroupTR95932_c5_g2	Inositol polyphosphate 5-phosphatase OCRL OS=Rattus norvegicus OX=10116 GN=Ocrl PE=1 SV=1 E(blastx)=3e-106
isogroupTR131866_c0_g3	Protein FRA10AC1 homolog OS=Mus musculus OX=10090 GN=Fra10ac1 PE=1 SV=3 E(blastx)=2e-32
isogroupTR104970_c0_g2	IQ motif and SEC7 domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Iqsec1 PE=1 SV=1 E(blastx)=3e-85
isogroupTR131319_c5_g1	MAM and fibronectin type III domain-containing protein 1 (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=3e-24
isogroupTR56989_c0_g1	40-kDa huntingtin-associated protein OS=Homo sapiens OX=9606 GN=F8A1 PE=1 SV=2 E(blastx)=5e-53
isogroupTR181747_c0_g1	Macrophage-expressed gene 1 protein OS=Bos taurus OX=9913 GN=MPEG1 PE=2 SV=2 E(blastx)=1e-11
isogroupTR80588_c7_g1	Mitochondrial adenine nucleotide transporter ADNT1 OS=Arabidopsis thaliana OX=3702 GN=ADNT1 PE=1 SV=1 E(blastx)=1e-73
isogroupTR307796_c0_g1	Anoctamin-6 OS=Mus musculus OX=10090 GN=Ano6 PE=1 SV=1 E(blastx)=2e-22
isogroupTR104083_c1_g1	Lysosomal Pro-X carboxypeptidase OS=Bos taurus OX=9913 GN=PRCP PE=2 SV=1 E(blastx)=5e-43
isogroupTR156348_c1_g2	Phenolphthiocerol/phthiocerol polyketide synthase subunit C OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=ppsC PE=1 SV=2 E(blastx)=6e-15
isogroupTR387947_c0_g1	Heat shock 70 kDa protein 12B OS=Homo sapiens OX=9606 GN=HSPA12B PE=1 SV=2 E(blastx)=2e-15
isogroupTR143850_c0_g1	Kelch-like protein diablo OS=Aedes aegypti OX=7159 GN=dbo PE=3 SV=1 E(blastx)=4e-61
isogroupTR115951_c7_g2	THO complex subunit 5 homolog OS=Homo sapiens OX=9606 GN=THOC5 PE=1 SV=2 E(blastx)=1e-152
isogroupTR136785_c0_g1	Myotrophin OS=Danio rerio OX=7955 GN=mtpn PE=3 SV=1 E(blastx)=1e-13
isogroupTR86277_c5_g1	Binder of sperm protein homolog 2 OS=Mus musculus OX=10090 GN=Bsph2 PE=2 SV=1 E(blastx)=3e-10
isogroupTR118857_c6_g5	Thioredoxin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=TXNDC2 PE=1 SV=4 E(blastx)=1e-10
isogroupTR166339_c0_g2	Heat shock 70 kDa protein OS=Gallus gallus OX=9031 PE=1 SV=1 E(blastx)=1e-109
isogroupTR400889_c1_g1	Gamma-aminobutyric acid receptor-associated protein OS=Rattus norvegicus OX=10116 GN=Gabarap PE=1 SV=1 E(blastx)=9e-13
isogroupTR269319_c0_g2	Histamine H2 receptor OS=Rattus norvegicus OX=10116 GN=Hrh2 PE=3 SV=1 E(blastx)=9e-06
isogroupTR84230_c3_g1	Toll-like receptor 2 OS=Boselaphus tragocamelus OX=9917 GN=TLR2 PE=2 SV=1 E(blastx)=4e-11
isogroupTR67845_c0_g1	Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2 E(blastx)=4e-15
isogroupTR147684_c8_g1	Zinc finger protein AEBP2 OS=Danio rerio OX=7955 GN=aebp2 PE=2 SV=2 E(blastx)=3e-06
isogroupTR232713_c0_g1	Natterin-1 OS=Thalassophryne nattereri OX=289382 PE=1 SV=1 E(blastx)=2e-05
isogroupTR172416_c2_g2	Transposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2 E(blastx)=1e-16
isogroupTR136777_c0_g1	Ferroptosis suppressor protein 1 OS=Taeniopygia guttata OX=59729 GN=AIFM2 PE=2 SV=1 E(blastx)=2e-68
isogroupTR118684_c3_g1	Cytochrome P450 3A29 OS=Sus scrofa OX=9823 GN=CYP3A29 PE=2 SV=1 E(blastx)=5e-36
isogroupTR131368_c5_g2	Cadherin-related tumor suppressor OS=Drosophila melanogaster OX=7227 GN=ft PE=1 SV=3 E(blastx)=4e-05
isogroupTR160066_c6_g5	MTOR-associated protein MEAK7 OS=Danio rerio OX=7955 GN=meak7 PE=2 SV=1 E(blastx)=5e-08
isogroupTR82844_c12_g1	Ras-related C3 botulinum toxin substrate 1 OS=Rattus norvegicus OX=10116 GN=Rac1 PE=1 SV=1 E(blastx)=3e-77
isogroupTR123012_c5_g2	Kelch-like protein 20 OS=Xenopus laevis OX=8355 GN=klhl20 PE=2 SV=1 E(blastx)=5e-116
isogroupTR95221_c0_g1	Peptidyl-prolyl cis-trans isomerase-like 1 OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=cyp1 PE=3 SV=1 E(blastx)=5e-76
isogroupTR137923_c2_g2	Retinol dehydrogenase 13 OS=Homo sapiens OX=9606 GN=RDH13 PE=1 SV=2 E(blastx)=2e-69
isogroupTR132842_c2_g1	Putative ATPase N2B OS=Haematobia irritans OX=7368 PE=2 SV=1 E(blastx)=3e-08
isogroupTR196944_c0_g1	DNA replication complex GINS protein PSF1 OS=Mus musculus OX=10090 GN=Gins1 PE=1 SV=1 E(blastx)=5e-31
isogroupTR45731_c0_g1	Collagen alpha-1(IV) chain OS=Drosophila melanogaster OX=7227 GN=Col4a1 PE=1 SV=3 E(blastx)=3e-22
isogroupTR113098_c5_g2	A disintegrin and metalloproteinase with thrombospondin motifs 18 OS=Homo sapiens OX=9606 GN=ADAMTS18 PE=1 SV=3 E(blastx)=2e-09
isogroupTR101610_c5_g3	Adipocyte enhancer-binding protein 1 OS=Homo sapiens OX=9606 GN=AEBP1 PE=1 SV=1 E(blastx)=2e-14
isogroupTR157628_c0_g1	E3 ubiquitin-protein ligase TRIM71 OS=Danio rerio OX=7955 GN=trim71 PE=1 SV=1 E(blastx)=3e-81
isogroupTR105530_c1_g1	E3 ubiquitin-protein ligase rnf213-alpha OS=Danio rerio OX=7955 GN=rnf213a PE=3 SV=1 E(blastx)=9e-12
isogroupTR86168_c1_g2	Neuroendocrine convertase 1 OS=Mus cookii OX=10098 GN=Pcsk1 PE=2 SV=1 E(blastx)=3e-144
isogroupTR157524_c8_g1	Dihydropyrimidinase OS=Dictyostelium discoideum OX=44689 GN=pyd2 PE=1 SV=1 E(blastx)=5e-09
isogroupTR270690_c0_g1	Protein NLRC3 OS=Mus musculus OX=10090 GN=Nlrc3 PE=1 SV=2 E(blastx)=2e-19
isogroupTR84416_c1_g1	17-beta-hydroxysteroid dehydrogenase type 1 OS=Homo sapiens OX=9606 GN=HSD17B1 PE=1 SV=3 E(blastx)=4e-26
isogroupTR134298_c8_g2	Proto-oncogene tyrosine-protein kinase receptor Ret OS=Homo sapiens OX=9606 GN=RET PE=1 SV=3 E(blastx)=2e-06
isogroupTR228300_c1_g1	Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens OX=9606 GN=IDI1 PE=1 SV=2 E(blastx)=1e-45
isogroupTR356222_c0_g1	40S ribosomal protein S4, X isoform OS=Danio rerio OX=7955 GN=rps4x PE=2 SV=3 E(blastx)=3e-129
isogroupTR92557_c0_g4	Sorting nexin-11 OS=Mus musculus OX=10090 GN=Snx11 PE=1 SV=1 E(blastx)=2e-26
isogroupTR345257_c0_g1	Transient receptor potential cation channel subfamily M member-like 2 OS=Nematostella vectensis OX=45351 GN=TRPM2 PE=1 SV=1 E(blastx)=4e-17
isogroupTR148643_c1_g3	Betaine--homocysteine S-methyltransferase 1 (Fragment) OS=Sus scrofa OX=9823 GN=BHMT PE=1 SV=3 E(blastx)=3e-05
isogroupTR233007_c0_g1	Heme peroxidase 2 OS=Caenorhabditis elegans OX=6239 GN=hpx-2 PE=1 SV=3 E(blastx)=4e-08
isogroupTR110485_c0_g6	G-protein coupled receptor 157 OS=Homo sapiens OX=9606 GN=GPR157 PE=2 SV=2 E(blastx)=2e-39
isogroupTR286876_c0_g2	Serine protease inhibitor dipetalogastin (Fragment) OS=Dipetalogaster maximus OX=72496 PE=1 SV=2 E(blastx)=4e-06
isogroupTR95355_c0_g3	Neuronal acetylcholine receptor subunit alpha-7 OS=Bos taurus OX=9913 GN=CHRNA7 PE=1 SV=1 E(blastx)=6e-74
isogroupTR391417_c0_g1	Collagen triple helix repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Cthrc1 PE=2 SV=2 E(blastx)=1e-10
isogroupTR111566_c1_g4	Nucleoside diphosphate-linked moiety X motif 17 OS=Xenopus tropicalis OX=8364 GN=nudt17 PE=2 SV=2 E(blastx)=2e-15
isogroupTR448187_c0_g1	Actin-binding LIM protein 3 OS=Mus musculus OX=10090 GN=Ablim3 PE=1 SV=2 E(blastx)=1e-37
isogroupTR288684_c0_g1	Ras-like GTP-binding protein Rho1 OS=Drosophila melanogaster OX=7227 GN=Rho1 PE=1 SV=1 E(blastx)=3e-127
isogroupTR120742_c4_g1	Polycystic kidney disease protein 1-like 2 OS=Homo sapiens OX=9606 GN=PKD1L2 PE=1 SV=5 E(blastx)=4e-27
isogroupTR124148_c9_g4	Ficolin-2 OS=Rattus norvegicus OX=10116 GN=Fcn2 PE=2 SV=1 E(blastx)=4e-62
isogroupTR93995_c6_g1	E3 ubiquitin-protein ligase rnf8 OS=Danio rerio OX=7955 GN=rnf8 PE=2 SV=1 E(blastx)=2e-39
isogroupTR103344_c0_g1	Lysosome membrane protein 2 OS=Rattus norvegicus OX=10116 GN=Scarb2 PE=1 SV=2 E(blastx)=1e-91
isogroupTR19401_c0_g1	PDZ and LIM domain protein Zasp OS=Drosophila melanogaster OX=7227 GN=Zasp52 PE=1 SV=2 E(blastx)=5e-05
isogroupTR81947_c1_g1	Zinc finger protein 564 OS=Homo sapiens OX=9606 GN=ZNF564 PE=1 SV=1 E(blastx)=4e-09
isogroupTR138864_c4_g24	Histone H2A OS=Acropora formosa OX=126732 PE=3 SV=2 E(blastx)=1e-76
isogroupTR131636_c3_g1	Probable phosphorylase b kinase regulatory subunit alpha OS=Drosophila melanogaster OX=7227 GN=CG7766 PE=1 SV=2 E(blastx)=3e-146
isogroupTR93995_c2_g1	DCN1-like protein 1 OS=Homo sapiens OX=9606 GN=DCUN1D1 PE=1 SV=1 E(blastx)=4e-131
isogroupTR132856_c2_g1	Lon protease homolog 2, peroxisomal OS=Danio rerio OX=7955 GN=lonp2 PE=2 SV=1 E(blastx)=2e-19
isogroupTR105709_c2_g1	Dynein 8 kDa light chain, flagellar outer arm OS=Chlamydomonas reinhardtii OX=3055 PE=1 SV=1 E(blastx)=1e-26
isogroupTR129003_c1_g1	50S ribosomal protein L1 OS=Pseudothermotoga lettingae (strain ATCC BAA-301 / DSM 14385 / NBRC 107922 / TMO) OX=416591 GN=rplA PE=3 SV=1 E(blastx)=8e-32
isogroupTR151476_c0_g1	Substance-K receptor OS=Oryctolagus cuniculus OX=9986 GN=TACR2 PE=2 SV=1 E(blastx)=9e-10
isogroupTR141633_c2_g1	Collagen triple helix repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=CTHRC1 PE=1 SV=1 E(blastx)=2e-42
isogroupTR27002_c0_g1	Low-density lipoprotein receptor-related protein 6 OS=Homo sapiens OX=9606 GN=LRP6 PE=1 SV=2 E(blastx)=4e-21
isogroupTR336431_c0_g1	Complement C3 OS=Rattus norvegicus OX=10116 GN=C3 PE=1 SV=3 E(blastx)=4e-11
isogroupTR145160_c2_g1	Myoferlin OS=Xenopus tropicalis OX=8364 GN=myof PE=2 SV=1 E(blastx)=1e-68
isogroupTR167794_c1_g2	Transmembrane protein 201 OS=Danio rerio OX=7955 GN=tmem201 PE=2 SV=1 E(blastx)=5e-12
isogroupTR137771_c10_g1	Cytoplasmic phosphatidylinositol transfer protein 1 OS=Mus musculus OX=10090 GN=Pitpnc1 PE=1 SV=1 E(blastx)=1e-105
isogroupTR105748_c1_g1	NFX1-type zinc finger-containing protein 1 OS=Homo sapiens OX=9606 GN=ZNFX1 PE=2 SV=2 E(blastx)=5e-64
isogroupTR146745_c0_g2	Extracellular protease inhibitor 10 OS=Phytophthora infestans OX=4787 GN=EPI10 PE=1 SV=1 E(blastx)=2e-06
isogroupTR163958_c8_g2	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 OS=Homo sapiens OX=9606 GN=INPPL1 PE=1 SV=2 E(blastx)=2e-161
isogroupTR131208_c3_g3	Multidrug resistance-associated protein 1 OS=Gallus gallus OX=9031 GN=ABCC1 PE=2 SV=1 E(blastx)=5e-55
isogroupTR85991_c0_g3	ZP domain-containing protein OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=6e-19
isogroupTR133210_c2_g1	Protein arginine N-methyltransferase 2 OS=Homo sapiens OX=9606 GN=PRMT2 PE=1 SV=1 E(blastx)=1e-122
isogroupTR139751_c7_g2	Annexin A13 OS=Mus musculus OX=10090 GN=Anxa13 PE=1 SV=3 E(blastx)=6e-72
isogroupTR104997_c4_g2	Protein mono-ADP-ribosyltransferase PARP14 OS=Mus musculus OX=10090 GN=Parp14 PE=1 SV=3 E(blastx)=2e-60
isogroupTR106816_c1_g1	Histamine H2 receptor OS=Mus musculus OX=10090 GN=Hrh2 PE=2 SV=2 E(blastx)=4e-15
isogroupTR122259_c0_g1	Adenosine receptor A3 OS=Bos taurus OX=9913 GN=ADORA3 PE=2 SV=1 E(blastx)=6e-08
isogroupTR98207_c3_g1	GTPase IMAP family member 7 OS=Homo sapiens OX=9606 GN=GIMAP7 PE=1 SV=1 E(blastx)=2e-11
isogroupTR110792_c12_g4	Peroxidasin homolog pxn-2 OS=Caenorhabditis elegans OX=6239 GN=pxn-2 PE=1 SV=1 E(blastx)=2e-87
isogroupTR239047_c0_g1	Transcription factor kayak, isoforms A/B/F OS=Drosophila melanogaster OX=7227 GN=kay PE=1 SV=4 E(blastx)=1e-11
isogroupTR134973_c1_g1	Aconitate hydratase, mitochondrial OS=Gracilaria gracilis OX=2777 PE=3 SV=1 E(blastx)=1e-159
isogroupTR88784_c5_g2	Titin OS=Mus musculus OX=10090 GN=Ttn PE=1 SV=1 E(blastx)=1e-24
isogroupTR86040_c4_g1	GREB1-like protein OS=Homo sapiens OX=9606 GN=GREB1L PE=1 SV=2 E(blastx)=7e-06
isogroupTR53063_c0_g1	Nucleic-acid-binding protein from mobile element jockey OS=Drosophila funebris OX=7221 GN=gag PE=4 SV=1 E(blastx)=1e-05
isogroupTR227739_c0_g1	NADPH--cytochrome P450 reductase OS=Drosophila melanogaster OX=7227 GN=Cpr PE=2 SV=2 E(blastx)=3e-110
isogroupTR127054_c0_g1	C-C chemokine receptor type 8 OS=Mus musculus OX=10090 GN=Ccr8 PE=2 SV=1 E(blastx)=4e-05
isogroupTR232102_c1_g1	Sucrase-isomaltase, intestinal OS=Oryctolagus cuniculus OX=9986 GN=SI PE=1 SV=3 E(blastx)=1e-36
isogroupTR126430_c0_g1	Putative histone-lysine N-methyltransferase PRDM6 OS=Mus musculus OX=10090 GN=Prdm6 PE=1 SV=1 E(blastx)=1e-44
isogroupTR25940_c0_g1	Protocadherin-like protein OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=1e-48
isogroupTR120749_c0_g2	BTB/POZ domain-containing protein 6 OS=Mus musculus OX=10090 GN=Btbd6 PE=2 SV=2 E(blastx)=1e-99
isogroupTR163848_c0_g2	ADP-ribosylation factor-like protein 6 OS=Danio rerio OX=7955 GN=arl6 PE=2 SV=1 E(blastx)=9e-101
isogroupTR145220_c3_g1	Polycystic kidney disease and receptor for egg jelly-related protein OS=Homo sapiens OX=9606 GN=PKDREJ PE=2 SV=2 E(blastx)=4e-67
isogroupTR210532_c0_g1	60S ribosomal protein L4 OS=Bos taurus OX=9913 GN=RPL4 PE=2 SV=3 E(blastx)=5e-10
isogroupTR172481_c1_g1	Octopamine receptor beta-2R OS=Chilo suppressalis OX=168631 GN=OA2B2 PE=2 SV=1 E(blastx)=9e-13
isogroupTR124191_c12_g1	Proprotein convertase subtilisin/kexin type 4 OS=Homo sapiens OX=9606 GN=PCSK4 PE=1 SV=2 E(blastx)=7e-92
isogroupTR92683_c0_g1	Dihydroxy-acid dehydratase OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=ilvD PE=3 SV=1 E(blastx)=3e-151
isogroupTR95339_c1_g1	Mannan-binding lectin serine protease 1 OS=Mus musculus OX=10090 GN=Masp1 PE=1 SV=2 E(blastx)=1e-14
isogroupTR57240_c0_g2	Fructose-bisphosphate aldolase, muscle type OS=Lethenteron camtschaticum OX=980415 PE=2 SV=1 E(blastx)=4e-173
isogroupTR136874_c0_g2	UDP-glucuronosyltransferase 3A1 OS=Homo sapiens OX=9606 GN=UGT3A1 PE=2 SV=1 E(blastx)=6e-08
isogroupTR82870_c3_g4	Dual specificity protein kinase shkB OS=Dictyostelium discoideum OX=44689 GN=shkB PE=3 SV=1 E(blastx)=6e-31
isogroupTR144288_c1_g1	Mucin-like protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=5e-28
isogroupTR84305_c0_g1	Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2 E(blastx)=2e-26
isogroupTR93970_c2_g1	WD repeat-containing protein 70 OS=Bos taurus OX=9913 GN=WDR70 PE=2 SV=1 E(blastx)=4e-124
isogroupTR124246_c3_g1	Glycine receptor subunit alpha-1 OS=Bos taurus OX=9913 GN=GLRA1 PE=1 SV=1 E(blastx)=1e-67
isogroupTR113087_c1_g1	Histone H2B 3 OS=Danio rerio OX=7955 GN=hist2h2l PE=2 SV=3 E(blastx)=3e-52
isogroupTR103198_c0_g1	60S ribosomal protein L38 OS=Aedes aegypti OX=7159 GN=RpL38 PE=3 SV=1 E(blastx)=3e-08
isogroupTR143276_c1_g1	Glycine betaine transporter OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=ACIAD3460 PE=1 SV=1 E(blastx)=3e-98
isogroupTR144217_c1_g1	Heat shock protein 75 kDa, mitochondrial OS=Bos taurus OX=9913 GN=TRAP1 PE=2 SV=1 E(blastx)=4e-19
isogroupTR273513_c1_g1	Actin OS=Cryptosporidium parvum OX=5807 PE=3 SV=1 E(blastx)=3e-14
isogroupTR173586_c0_g1	Probable helicase with zinc finger domain OS=Homo sapiens OX=9606 GN=HELZ PE=1 SV=2 E(blastx)=2e-70
isogroupTR93903_c0_g1	Transcription factor E3 OS=Mus musculus OX=10090 GN=Tfe3 PE=1 SV=2 E(blastx)=2e-46
isogroupTR143856_c0_g1	E3 ubiquitin-protein ligase KCMF1 OS=Homo sapiens OX=9606 GN=KCMF1 PE=1 SV=2 E(blastx)=5e-102
isogroupTR158696_c5_g1	DNA mismatch repair protein MSH5 OS=Oryza sativa subsp. japonica OX=39947 GN=MSH5 PE=2 SV=1 E(blastx)=2e-144
isogroupTR117976_c0_g2	Sulfotransferase 2A1 OS=Homo sapiens OX=9606 GN=SULT2A1 PE=1 SV=3 E(blastx)=5e-16
